message,author,date,url
Task 2.2: Added code snippet and asked ChatGPT to generate documentation,FrankFurter123,2025-02-22T00:32:15.000-08:00,https://github.com/AbdulAlharbi/Group-2/commit/bbea98702c9acc00d801738344ca5054e1d50c1f
Task 2.1: Added code snippet and asked ChatGPT to generate documentation,FrankFurter123,2025-02-22T00:30:37.000-08:00,https://github.com/AbdulAlharbi/Group-2/commit/2d81549d3d52638f8bda10ce20c6250733757fe6
"Updated Resume

New resume to contain space sysmposium 2025 work. Also used chatGPT to generate new metadata to be read into the new tab.",badasterick,2025-04-23T23:17:39.000-04:00,https://github.com/badasterick/badasterick.github.io/commit/92dc6fba30ecf422fbf88328ce8356ee7e6661c6
"Issue template for feature requests

Used ChatGPT to generate a template for issues that request a new feature.",Sebastian Yepez,2025-03-21T22:40:05.000-04:00,https://github.com/UNLV-CS472-672/2025-S-GROUP3-RebelRemind/commit/f6b17af109b3017f3dec6f0af67a33b4c7466994
Task 2.2:  Added code snippet and asked ChatGPT to generate documentation (UPDATED),FrankFurter123,2025-02-22T00:38:03.000-08:00,https://github.com/ChrisCRL/Group-2/commit/5798b4a4845e96bd2145fff64f533e0fb544f966
Task 2.2:  Added code snippet and asked ChatGPT to generate documentation (UPDATED),FrankFurter123,2025-02-22T00:38:03.000-08:00,https://github.com/AbdulAlharbi/Group-2/commit/5798b4a4845e96bd2145fff64f533e0fb544f966
"Added API with AI jobs

Chatgpt to generate jobs description and skills
CRUD on jobs",LarkBase,2025-03-09T18:39:11.000+05:30,https://github.com/LarkBase/jobportal-nexthire-js/commit/1a486e1274dc486bc3dde040ef17f09ab5f00416
"Final GraphQL bit + Comparions

Help from ChatGPT to generate a table for pros and cons",SamBaumann-Algonquin,2025-03-05T11:35:51.000-05:00,https://github.com/SamBaumann-Algonquin/CST8916-Assign1/commit/f8319434bea401a11c4960e6a1fb81adfa8b20ba
"Assistant checkpoint: Updated meal plan endpoint to use OpenAI

Assistant generated file changes:
- server/routes.ts: Update meal plan endpoint to use OpenAI

---

User prompt:

Just get chatgpt to generate a meal plan at the bacend when some clicks on the button. Integrate chatgpt at the back end here.

Replit-Commit-Author: Assistant
Replit-Commit-Session-Id: afedcfce-e7e5-4e3e-bf21-9e5d85863031",Sandeep P,2025-04-02T11:42:16.000Z,https://github.com/R2D2India/NauMah_Replit/commit/63002c1c3a3c376a7632260101319a85a424119c
"Create code_generation.md

In order for chatgpt to generate code that increases the managability,traceability, transferability, recallability, standardization of the script generated it is necessary to keep the instructions I give chatgpt (because chatgpt doesnt always remember specifically).  This is a place a store it so I can recall it)",asliwxhm,2025-02-09T10:23:53.000-05:00,https://github.com/asliwxhm/chatgpt/commit/2e95808d7a4d3b1012ee97777b9de08106dffe07
"ChatGPT generated ideation

Used chatGPT to generate an idea of how the app should look like. Do not use this wholesale.",Tan Zhong Yan,2024-10-07T23:47:37.000+08:00,https://github.com/bentanj/MapPalette/commit/f40e20567c6909bc07f07e28662b40576f84fff7
"ChatGPT generated ideation

Used chatGPT to generate an idea of how the app should look like. Do not use this wholesale.",Tan Zhong Yan,2024-10-07T23:47:37.000+08:00,https://github.com/alvinkoh256/MapPalette/commit/e006f7c79a3f34cb4ae86c89d3448b6442a792a7
"feat(surface shader): ask chatGPT to generate shader

store biome index as biomeIndex * 0.1 in uv2 channel for x coordinates
divide biome regions
constant below-zero section

(dividing is rough and needs improvement)",Tonny,2025-05-11T23:35:33.000+03:00,https://github.com/tonnyf22/TerrainGenerator/commit/a9b5ce50103bc83ebdb6f65aa8b0bafd239d7be0
"Boilerplate

Used chatGPT to generate a starter extension to give me something to work with that works.",Caleb Krauter,2025-01-24T17:54:08.000-07:00,https://github.com/calebkrauter/first-chrome-extension/commit/f40a413ca1f9ca863d8dbae00dfc6a1fe4d7ea06
Use chatGPT to generate the snaplet seed,martinsellergren,2024-08-20T18:56:35.000+02:00,https://github.com/martinsellergren/bibliorotica/commit/3e0dd2fed0fc6605d5c1883fdb84a1dd2858762e
Google Vision API used to identify text in images. Try ChatGPT to generate alt text using information provided.,hesterjvs,2025-01-20T13:39:45.000Z,https://github.com/hesterjvs/NHM_DS/commit/505da97f1c5a43ec29397c5a3664855423fa586e
"Create full about section

Used ChatGPT to generate paragraph content",jgoode7,2024-11-25T16:14:05.000-08:00,https://github.com/nic-dgl103-f24-dlu1/project-jgoode1/commit/def372407c1b260ecbe7c0a600b05111abbd4341
Init commit python files related to smtp server email send/receiving. Used ChatGPT to generate and explain code so I could use it as a future reference.,L-Spellmeyer,2025-03-16T14:12:54.000-05:00,https://github.com/Levi-Spellmeyer/Financial-Application/commit/fbe09e591750438c7c42349bcc59e2d6008f3490
Integrated chatgpt to generate cover letter for the referenced job description,ThatNinjaGuy,2024-12-07T05:13:08.000+05:30,https://github.com/ThatNinjaGuy/linkedin-job-assist/commit/472d42e305b5e217f78096909fbd3dde0a5c392b
"Update newpipeline.yml

Added a logging code snippet as recommended by ChatGPT to generate the log for why the job is failing.",Manoj Menon,2025-02-22T02:08:17.000-05:00,https://github.com/manojmenon1/CICD-MLOps-Final-Proj/commit/1654521fd25f7681238eb20618ae94fceb90288a
added prompt for chatgpt to generate a learning content for oops,viveksatasiya,2024-11-29T12:20:38.000+05:30,https://github.com/team-avesta/avesta-learning-platform/commit/bd518f14d7608328975c8c7cb54da21d5f52b96e
"penguin image

used CHATGPT to generate code

New Penguin Images",James Floyd,2024-11-10T19:24:32.000-05:00,https://github.com/JamesFloyd-Pen/PenguinPedia-Website/commit/7e92b0107c32aa8a69e0b18877c4957fef057057
feat: ask chatgpt to generate more diverse ones but i dont know now,minjnlgc,2024-12-06T10:39:35.000Z,https://github.com/abbieDuan87/Breeze/commit/dde933e04d0378e1ec541e43dbed003fc4676a5a
chore(helper-comments): added instrumentation file and a jsdoc to define the purpose of this file (used chatgpt to generate the jsdoc :( ),akhunters,2025-02-08T00:43:22.000+05:30,https://github.com/akhunters/code-stream-frontend/commit/4f8c89cbdc7056bbc0051559e52433cb2320c24e
"feat: Add fuzzy search for subject autocomplete and ChatGPT starter messages

- Added fuzzy matching (partial and token sort) to improve subject autocomplete during search.
- Prioritized matches: Top 10 > Same Major > Others.
- Integrated ChatGPT to generate personalized 2–3 line starter messages introducing user's name.
- Starter messages are saved into the chat_messages table and support regeneration through Socket.IO.

Note: Refactored Aryaa's search function into a separate search.py file for modularity.",adeetya-u,2025-04-28T01:21:39.000-05:00,https://github.com/CS222-UIUC/team-69-project/commit/1c32cdcc490a0ccc5cc7293d2881f8b79b86859b
with updated chatgpt to generate caption from img,Muhammad Mudassir,2024-09-28T09:20:11.000+05:00,https://github.com/muhammadrazaz/bot_subscription_backend/commit/283a57dca11c0d10971784db0d6345c85e6904b7
"Add book descriptions

Add input fields for book and author descriptions to the add book form.  Use ChatGPT to generate descriptions from ISBN data when available.",gpt-engineer-app[bot],2025-02-21T07:51:39.000Z,https://github.com/MariusJorgensen/cheff-lib/commit/d5a4c112200d8d43aa07141386103d789b5ec712
 feat: use ChatGPT to generate the initial version,cobolbaby,2024-09-19T23:52:08.000+08:00,https://github.com/cobolbaby/schema-proxy/commit/4b85d6609a9c0fc231c78fbf2655cacaed80e034
"Update README.md

LOL now you can see that I used ChatGPT to generate this README",Gravity cat,2024-12-07T23:19:25.000+08:00,https://github.com/nekogravitycat/WinFormsPhysics/commit/030fb1f6e49fd4a30eadfbba7a01e1c90a0333c4
"feat: Add fuzzy search for subject autocomplete and ChatGPT starter messages

- Added fuzzy matching (partial and token sort) to improve subject autocomplete during search.
- Prioritized matches: Top 10 > Same Major > Others.
- Integrated ChatGPT to generate personalized 2–3 line starter messages introducing user's name.
- Starter messages are saved into the chat_messages table and support regeneration through Socket.IO.

Note: Refactored Aryaa's search function into a separate search.py file for modularity.

Note 2: Missed Aryaa's PR, reincorporated it",adeetya-u,2025-04-28T01:34:59.000-05:00,https://github.com/CS222-UIUC/team-69-project/commit/a2eec341c607156980b3e396cb61919f2947c5ba
"Create README.md

use chatgpt to generate this readme",Xu Ya,2024-11-24T16:20:51.000+08:00,https://github.com/xuyae573/SemanticKernelAISamples/commit/774dde0287d0b10d5961a7e74ce4a99e15713518
"Mobile Update

Got ChatGPT to generate 3 logos
Greatly improved hamburger for mobile users
Added a nice underline under ‘AI-Powered Replies’ & fixed line breaks on mobile.
Tidying up grids so the main page is nicer.",Tom,2025-04-03T16:40:42.000+01:00,https://github.com/tom125813/BreezyAI/commit/f4bf11674d3646e42fcaedc28d4e8dbdcd22722a
"[IMP] mail: add button to generate a mail with ChatGPT

Currently, the user can use ChatGPT to generate text inside the Odoo
editor using the /chatgpt command. Most users don't know that the command
exists. To showcase the feature, we will add a button to the mail composer
modal footer that will open a ChatGPT prompt dialog. The user will then
be able to type a prompt and insert a ChatGPT response to the mail body.

task-3748652

Part-of: odoo/odoo#171942
Signed-off-by: Thibault Delavallee (tde) <tde@openerp.com>",Julien Banken,2024-09-11T10:07:33.000+02:00,https://github.com/Jaaouan1/odoo/commit/3667226b8dce2b9d9316c98d9ef0f0166f395406
"[IMP] mail: add button to generate a mail with ChatGPT

Currently, the user can use ChatGPT to generate text inside the Odoo
editor using the /chatgpt command. Most users don't know that the command
exists. To showcase the feature, we will add a button to the mail composer
modal footer that will open a ChatGPT prompt dialog. The user will then
be able to type a prompt and insert a ChatGPT response to the mail body.

task-3748652

Part-of: odoo/odoo#171942
Signed-off-by: Thibault Delavallee (tde) <tde@openerp.com>",Julien Banken,2024-09-11T10:07:33.000+02:00,https://github.com/hallcrash/odoo-18/commit/3667226b8dce2b9d9316c98d9ef0f0166f395406
"[IMP] mail: add button to generate a mail with ChatGPT

Currently, the user can use ChatGPT to generate text inside the Odoo
editor using the /chatgpt command. Most users don't know that the command
exists. To showcase the feature, we will add a button to the mail composer
modal footer that will open a ChatGPT prompt dialog. The user will then
be able to type a prompt and insert a ChatGPT response to the mail body.

task-3748652

Part-of: odoo/odoo#171942
Signed-off-by: Thibault Delavallee (tde) <tde@openerp.com>",Julien Banken,2024-09-11T10:07:33.000+02:00,https://github.com/gergana-tatarova/odoo_mama/commit/3667226b8dce2b9d9316c98d9ef0f0166f395406
"[IMP] mail: add button to generate a mail with ChatGPT

Currently, the user can use ChatGPT to generate text inside the Odoo
editor using the /chatgpt command. Most users don't know that the command
exists. To showcase the feature, we will add a button to the mail composer
modal footer that will open a ChatGPT prompt dialog. The user will then
be able to type a prompt and insert a ChatGPT response to the mail body.

task-3748652

Part-of: odoo/odoo#171942
Signed-off-by: Thibault Delavallee (tde) <tde@openerp.com>",Julien Banken,2024-09-11T10:07:33.000+02:00,https://github.com/Gee1311/Odoo-App/commit/3667226b8dce2b9d9316c98d9ef0f0166f395406
"[IMP] mail: add button to generate a mail with ChatGPT

Currently, the user can use ChatGPT to generate text inside the Odoo
editor using the /chatgpt command. Most users don't know that the command
exists. To showcase the feature, we will add a button to the mail composer
modal footer that will open a ChatGPT prompt dialog. The user will then
be able to type a prompt and insert a ChatGPT response to the mail body.

task-3748652

Part-of: odoo/odoo#171942
Signed-off-by: Thibault Delavallee (tde) <tde@openerp.com>",Julien Banken,2024-09-11T10:07:33.000+02:00,https://github.com/ozzyBH86/mcomodoo/commit/3667226b8dce2b9d9316c98d9ef0f0166f395406
"[IMP] mail: add button to generate a mail with ChatGPT

Currently, the user can use ChatGPT to generate text inside the Odoo
editor using the /chatgpt command. Most users don't know that the command
exists. To showcase the feature, we will add a button to the mail composer
modal footer that will open a ChatGPT prompt dialog. The user will then
be able to type a prompt and insert a ChatGPT response to the mail body.

task-3748652

Part-of: odoo/odoo#171942
Signed-off-by: Thibault Delavallee (tde) <tde@openerp.com>",Julien Banken,2024-09-11T10:07:33.000+02:00,https://github.com/Buburuzac/Odo_15/commit/3667226b8dce2b9d9316c98d9ef0f0166f395406
"[IMP] mail: add button to generate a mail with ChatGPT

Currently, the user can use ChatGPT to generate text inside the Odoo
editor using the /chatgpt command. Most users don't know that the command
exists. To showcase the feature, we will add a button to the mail composer
modal footer that will open a ChatGPT prompt dialog. The user will then
be able to type a prompt and insert a ChatGPT response to the mail body.

task-3748652

Part-of: odoo/odoo#171942
Signed-off-by: Thibault Delavallee (tde) <tde@openerp.com>",Julien Banken,2024-09-11T10:07:33.000+02:00,https://github.com/mmmaojefi/yngmeng/commit/3667226b8dce2b9d9316c98d9ef0f0166f395406
"[IMP] mail: add button to generate a mail with ChatGPT

Currently, the user can use ChatGPT to generate text inside the Odoo
editor using the /chatgpt command. Most users don't know that the command
exists. To showcase the feature, we will add a button to the mail composer
modal footer that will open a ChatGPT prompt dialog. The user will then
be able to type a prompt and insert a ChatGPT response to the mail body.

task-3748652

Part-of: odoo/odoo#171942
Signed-off-by: Thibault Delavallee (tde) <tde@openerp.com>",Julien Banken,2024-09-11T10:07:33.000+02:00,https://github.com/esernamo94/odoo_deploy/commit/3667226b8dce2b9d9316c98d9ef0f0166f395406
"[IMP] mail: add button to generate a mail with ChatGPT

Currently, the user can use ChatGPT to generate text inside the Odoo
editor using the /chatgpt command. Most users don't know that the command
exists. To showcase the feature, we will add a button to the mail composer
modal footer that will open a ChatGPT prompt dialog. The user will then
be able to type a prompt and insert a ChatGPT response to the mail body.

task-3748652

Part-of: odoo/odoo#171942
Signed-off-by: Thibault Delavallee (tde) <tde@openerp.com>",Julien Banken,2024-09-11T10:07:33.000+02:00,https://github.com/nuruddinpias/odoo/commit/3667226b8dce2b9d9316c98d9ef0f0166f395406
"[IMP] mail: add button to generate a mail with ChatGPT

Currently, the user can use ChatGPT to generate text inside the Odoo
editor using the /chatgpt command. Most users don't know that the command
exists. To showcase the feature, we will add a button to the mail composer
modal footer that will open a ChatGPT prompt dialog. The user will then
be able to type a prompt and insert a ChatGPT response to the mail body.

task-3748652

Part-of: odoo/odoo#171942
Signed-off-by: Thibault Delavallee (tde) <tde@openerp.com>",Julien Banken,2024-09-11T10:07:33.000+02:00,https://github.com/WBH2024/odoo/commit/3667226b8dce2b9d9316c98d9ef0f0166f395406
"[IMP] mail: add button to generate a mail with ChatGPT

Currently, the user can use ChatGPT to generate text inside the Odoo
editor using the /chatgpt command. Most users don't know that the command
exists. To showcase the feature, we will add a button to the mail composer
modal footer that will open a ChatGPT prompt dialog. The user will then
be able to type a prompt and insert a ChatGPT response to the mail body.

task-3748652

Part-of: odoo/odoo#171942
Signed-off-by: Thibault Delavallee (tde) <tde@openerp.com>",Julien Banken,2024-09-11T10:07:33.000+02:00,https://github.com/Jesusbautistah/odoo/commit/3667226b8dce2b9d9316c98d9ef0f0166f395406
"[IMP] mail: add button to generate a mail with ChatGPT

Currently, the user can use ChatGPT to generate text inside the Odoo
editor using the /chatgpt command. Most users don't know that the command
exists. To showcase the feature, we will add a button to the mail composer
modal footer that will open a ChatGPT prompt dialog. The user will then
be able to type a prompt and insert a ChatGPT response to the mail body.

task-3748652

Part-of: odoo/odoo#171942
Signed-off-by: Thibault Delavallee (tde) <tde@openerp.com>",Julien Banken,2024-09-11T10:07:33.000+02:00,https://github.com/ahmedmaache/erp-dz/commit/3667226b8dce2b9d9316c98d9ef0f0166f395406
"[IMP] mail: add button to generate a mail with ChatGPT

Currently, the user can use ChatGPT to generate text inside the Odoo
editor using the /chatgpt command. Most users don't know that the command
exists. To showcase the feature, we will add a button to the mail composer
modal footer that will open a ChatGPT prompt dialog. The user will then
be able to type a prompt and insert a ChatGPT response to the mail body.

task-3748652

Part-of: odoo/odoo#171942
Signed-off-by: Thibault Delavallee (tde) <tde@openerp.com>",Julien Banken,2024-09-11T10:07:33.000+02:00,https://github.com/odoo-applying/Odoo-test/commit/3667226b8dce2b9d9316c98d9ef0f0166f395406
"[IMP] mail: add button to generate a mail with ChatGPT

Currently, the user can use ChatGPT to generate text inside the Odoo
editor using the /chatgpt command. Most users don't know that the command
exists. To showcase the feature, we will add a button to the mail composer
modal footer that will open a ChatGPT prompt dialog. The user will then
be able to type a prompt and insert a ChatGPT response to the mail body.

task-3748652

Part-of: odoo/odoo#171942
Signed-off-by: Thibault Delavallee (tde) <tde@openerp.com>",Julien Banken,2024-09-11T10:07:33.000+02:00,https://github.com/iajimeneespol/odoo18/commit/3667226b8dce2b9d9316c98d9ef0f0166f395406
"[IMP] mail: add button to generate a mail with ChatGPT

Currently, the user can use ChatGPT to generate text inside the Odoo
editor using the /chatgpt command. Most users don't know that the command
exists. To showcase the feature, we will add a button to the mail composer
modal footer that will open a ChatGPT prompt dialog. The user will then
be able to type a prompt and insert a ChatGPT response to the mail body.

task-3748652

Part-of: odoo/odoo#171942
Signed-off-by: Thibault Delavallee (tde) <tde@openerp.com>",Julien Banken,2024-09-11T10:07:33.000+02:00,https://github.com/johns196/Odoo/commit/3667226b8dce2b9d9316c98d9ef0f0166f395406
"[IMP] mail: add button to generate a mail with ChatGPT

Currently, the user can use ChatGPT to generate text inside the Odoo
editor using the /chatgpt command. Most users don't know that the command
exists. To showcase the feature, we will add a button to the mail composer
modal footer that will open a ChatGPT prompt dialog. The user will then
be able to type a prompt and insert a ChatGPT response to the mail body.

task-3748652

Part-of: odoo/odoo#171942
Signed-off-by: Thibault Delavallee (tde) <tde@openerp.com>",Julien Banken,2024-09-11T10:07:33.000+02:00,https://github.com/rigeeshpm/filesdna17/commit/3667226b8dce2b9d9316c98d9ef0f0166f395406
"[IMP] mail: add button to generate a mail with ChatGPT

Currently, the user can use ChatGPT to generate text inside the Odoo
editor using the /chatgpt command. Most users don't know that the command
exists. To showcase the feature, we will add a button to the mail composer
modal footer that will open a ChatGPT prompt dialog. The user will then
be able to type a prompt and insert a ChatGPT response to the mail body.

task-3748652

Part-of: odoo/odoo#171942
Signed-off-by: Thibault Delavallee (tde) <tde@openerp.com>",Julien Banken,2024-09-11T10:07:33.000+02:00,https://github.com/ALG06/Backend/commit/3667226b8dce2b9d9316c98d9ef0f0166f395406
"[IMP] mail: add button to generate a mail with ChatGPT

Currently, the user can use ChatGPT to generate text inside the Odoo
editor using the /chatgpt command. Most users don't know that the command
exists. To showcase the feature, we will add a button to the mail composer
modal footer that will open a ChatGPT prompt dialog. The user will then
be able to type a prompt and insert a ChatGPT response to the mail body.

task-3748652

Part-of: odoo/odoo#171942
Signed-off-by: Thibault Delavallee (tde) <tde@openerp.com>",Julien Banken,2024-09-11T10:07:33.000+02:00,https://github.com/KristofDRdynapps/kdrodoov18/commit/3667226b8dce2b9d9316c98d9ef0f0166f395406
"[IMP] mail: add button to generate a mail with ChatGPT

Currently, the user can use ChatGPT to generate text inside the Odoo
editor using the /chatgpt command. Most users don't know that the command
exists. To showcase the feature, we will add a button to the mail composer
modal footer that will open a ChatGPT prompt dialog. The user will then
be able to type a prompt and insert a ChatGPT response to the mail body.

task-3748652

Part-of: odoo/odoo#171942
Signed-off-by: Thibault Delavallee (tde) <tde@openerp.com>",Julien Banken,2024-09-11T10:07:33.000+02:00,https://github.com/dreamchaser3565/Odoo17Community/commit/3667226b8dce2b9d9316c98d9ef0f0166f395406
"[IMP] mail: add button to generate a mail with ChatGPT

Currently, the user can use ChatGPT to generate text inside the Odoo
editor using the /chatgpt command. Most users don't know that the command
exists. To showcase the feature, we will add a button to the mail composer
modal footer that will open a ChatGPT prompt dialog. The user will then
be able to type a prompt and insert a ChatGPT response to the mail body.

task-3748652

Part-of: odoo/odoo#171942
Signed-off-by: Thibault Delavallee (tde) <tde@openerp.com>",Julien Banken,2024-09-11T10:07:33.000+02:00,https://github.com/PortersMG/Odoo/commit/3667226b8dce2b9d9316c98d9ef0f0166f395406
"[IMP] mail: add button to generate a mail with ChatGPT

Currently, the user can use ChatGPT to generate text inside the Odoo
editor using the /chatgpt command. Most users don't know that the command
exists. To showcase the feature, we will add a button to the mail composer
modal footer that will open a ChatGPT prompt dialog. The user will then
be able to type a prompt and insert a ChatGPT response to the mail body.

task-3748652

Part-of: odoo/odoo#171942
Signed-off-by: Thibault Delavallee (tde) <tde@openerp.com>",Julien Banken,2024-09-11T10:07:33.000+02:00,https://github.com/weberq/erp-adm.cottonseeds.org/commit/3667226b8dce2b9d9316c98d9ef0f0166f395406
"[IMP] mail: add button to generate a mail with ChatGPT

Currently, the user can use ChatGPT to generate text inside the Odoo
editor using the /chatgpt command. Most users don't know that the command
exists. To showcase the feature, we will add a button to the mail composer
modal footer that will open a ChatGPT prompt dialog. The user will then
be able to type a prompt and insert a ChatGPT response to the mail body.

task-3748652

Part-of: odoo/odoo#171942
Signed-off-by: Thibault Delavallee (tde) <tde@openerp.com>",Julien Banken,2024-09-11T10:07:33.000+02:00,https://github.com/kbpcit/odoo/commit/3667226b8dce2b9d9316c98d9ef0f0166f395406
"Initial commit of prompt generation script

Uses ChatGPT to generate prompts for synthetic data generation",drewball1,2024-10-29T16:32:03.000-04:00,https://github.com/AbdulrahmanAlsumaih/Team1/commit/0636d0027e8cae1286964ddc04071554aebf6d2d
"Initial commit of prompt generation script

Uses ChatGPT to generate prompts for synthetic data generation",drewball1,2024-10-29T16:32:03.000-04:00,https://github.com/AbdulrahmanAlsumaih/Team1/commit/c05395d3c51aeb4e9b9f95ddfc51bac0245b1f7a
"completely changed how the games look and act, added a cart button next to the search bar as a placeholder, used chatgpt to generate adding to and removing from cart just so I can test out cart html and css.",windowsexplorer,2025-03-18T22:53:07.000-04:00,https://github.com/Icecreamy8229/kettle/commit/fe65733841050be29a49b5a143887c01a38b084d
"[IMP] mail: add button to generate a mail with ChatGPT

Currently, the user can use ChatGPT to generate text inside the Odoo
editor using the /chatgpt command. Most users don't know that the command
exists. To showcase the feature, we will add a button to the mail composer
modal footer that will open a ChatGPT prompt dialog. The user will then
be able to type a prompt and insert a ChatGPT response to the mail body.

task-3748652

Part-of: odoo/odoo#171942
Signed-off-by: Thibault Delavallee (tde) <tde@openerp.com>",Julien Banken,2024-09-11T10:07:33.000+02:00,https://github.com/discoursedigital/odoo17/commit/3667226b8dce2b9d9316c98d9ef0f0166f395406
"Political Analysis Excel Files

I used ChatGPT to generate all of this data, and then I used MySQL to create the voter_data schema and tables within it. I used ChatGPT to act as a mentor/manager in a political organization to ask me questions in order to perform the exploratory data analysis of this fictional data. I did run into some issues with the data, as the ""random"" generation of the data by ChatGPT allowed for a more even distribution than a realistic dataset of voters, events, and outreach.",Joe Wiegert,2025-02-02T12:31:33.000-06:00,https://github.com/select-joe-from-wiegs/joe_portfolio/commit/ab61e10719cd264a5ae6760ce8862b03044e369a
