message,author,date,url
Revise Using ChatGPT To Write Papers,HayoonSong,2023-12-27T17:42:52.000+09:00,https://github.com/HayoonSong/HayoonSong.github.io/commit/bf3d8fb6f902b567a351454fbec21745b56c707c
Revise Using ChatGPT To Write Papers,HayoonSong,2023-12-27T17:39:06.000+09:00,https://github.com/HayoonSong/HayoonSong.github.io/commit/40f8312608d9764e2516d194a2e0d54c757b731a
Update Using ChatGPT To Write Papers,HayoonSong,2023-12-27T16:29:35.000+09:00,https://github.com/HayoonSong/HayoonSong.github.io/commit/f96eecce234bf14ba8481c0e445ff5ce8c6e4c98
Revise Using ChatGPT To Write Papers,HayoonSong,2023-12-27T15:33:59.000+09:00,https://github.com/HayoonSong/HayoonSong.github.io/commit/c6b9af25876389eeae39de957ee5204de7d25d34
Post Use ChatGPT To Write Papers,HayoonSong,2023-12-27T14:33:40.000+09:00,https://github.com/HayoonSong/HayoonSong.github.io/commit/0d8926de3e66b3c4681bad9cd862af60cba1f1be
"AWS resource script (#538)

For each sprint PR, I redeploy my sandbox environment from scratch using
`cdk deploy 'Sandbox/*'`. I found myself going into the AWS console to
find the necessary fields required for configuring my frontend local
environment. This script helps make that process easier and faster.

I used ChatGPT to write this code, so if anything is non-standard, let
me know, and I'd be happy to update.",Joshua Kravitz,2025-02-13T15:38:18.000-05:00,https://github.com/csg-org/CompactConnect/commit/bce57faf536493bb8e06cdd6b507db1d2af18855
used chatgpt to write this code!,Moh,2023-11-18T18:33:03.000-06:00,https://github.com/mkashani-phd/WebPage/commit/19921092fbd68f45ae1d1a96b08995646598818d
CQI: Add next steps blog post – Get help from ChatGPT to write better english,Tobias,2024-03-24T11:58:21.000+01:00,https://github.com/osmberlin/www.osm-verkehrswende.org/commit/81b0ccee8abae58b899b628a3abcdf93343b1810
Update content src/site/notes/Wiki/Technology/AI/Use ChatGPT to Write and Sell Books.md,Ethan Miller,2024-04-24T14:59:14.000-05:00,https://github.com/ethanimproving/Ethan-s-Digital-Garden/commit/72d9a84e9ad734a3823937ff1ab2b6e57d25434a
dumped champions and items into database and tried to webscrape builds from other sites not with much success. last resort activated: get chatgpt to write sql files for me,ottomann1,2024-08-14T22:20:20.000+02:00,https://github.com/ottomann1/leaguebuilder/commit/e87b6856874d8b3615a6c5003fc715d269cb2461
Add content src/site/notes/Wiki/Technology/AI/Use ChatGPT to Write and Sell Books.md,Ethan Miller,2024-04-20T23:51:40.000-05:00,https://github.com/ethanimproving/Ethan-s-Digital-Garden/commit/38889fd8e5776d004c7abda5dbfe62de87f80ae2
Delete content src/site/notes/Wiki/Technology/AI/Use ChatGPT to Write and Sell Books.md,Ethan Miller,2024-04-20T23:41:35.000-05:00,https://github.com/ethanimproving/Ethan-s-Digital-Garden/commit/558307af99535e09117298b738aac575677ecc71
Update content src/site/notes/Wiki/Technology/AI/Use ChatGPT to Write and Sell Books.md,Ethan Miller,2024-04-18T18:09:12.000-05:00,https://github.com/ethanimproving/Ethan-s-Digital-Garden/commit/7afaff5dc728d84920fa372ec8388d837e9cd92c
"Asked Chatgpt to write burningship count method, its upsidedown",Isaac Nielsen,2023-12-10T14:18:38.000-07:00,https://github.com/IsNielsen/FractalImager/commit/0a626f1996758c3828c949cb7a829dca34faf2c1
used ChatGPT to write use state and heart code,Errol Vidad,2023-11-29T03:38:42.000Z,https://github.com/Code-Fellows-School-Work/Gallery-of-Horns/commit/8f19bdc98ef1bfedb2087ab4230eb243a99c20c3
This is an experiment by somebody who used chatGPT to write something that looks right but isn't,Artur Das,2024-06-13T10:55:59.000+02:00,https://github.com/adaschevici/rustic-toy-chest/commit/ce83de51af786a2ef8004f1c214ebe1df32ac68f
used chatgpt to write view results function,Errol Vidad,2023-11-07T00:48:34.000Z,https://github.com/Code-Fellows-School-Work/odd-duck/commit/d3b76894dcb6f65dcc629b799040cffabc26c37d
"added a POST method to save a book for this 3 methods used -> 1. using Thunder Client using VS Code, 2. using POSTMAN and 3. using html page created a form and used chatGPT for the same and encountered an error 'Cross-Origin Resource Sharing (CORS)', so to solve this used chatGPT to write the configuration file to solve the issue",Yogendra,2024-07-13T15:01:46.000+05:30,https://github.com/Viralore/LearnJFS/commit/7e954d7174b90162d88af9de735aa6dd3e460db1
Wrote the methods that I'll be asking ChatGPT to write. Program is working.,harlan.howe,2024-02-06T22:23:03.000-06:00,https://github.com/Harlan-Howe/ArrowMazeForAISolution/commit/23b05fb441736acb296eb4d170ee70b855e56d70
added whiteboard and used ChatGPT to write the code based on my algorithm,evidad,2024-01-17T14:35:46.000-08:00,https://github.com/Code-Fellows-School-Work/data-structures-and-algorithms/commit/8bc09eef2b686199a581c887e4159026675747ef
Used chatgpt to write a draft blurb for the welcome page. Only targeted for daters currently,Emma,2024-02-21T10:36:21.000-07:00,https://github.com/NateMcKenzie/cupid_code/commit/54e96821701e85ddeb2ff1f65f8e388e4064a0ce
Used chatgpt to write a draft blurb for the welcome page. Only targeted for daters currently,Emma,2024-02-21T10:36:21.000-07:00,https://github.com/funkybooboo/cupid_code/commit/54e96821701e85ddeb2ff1f65f8e388e4064a0ce
use chatgpt to write code,Zhenying Zhu,2023-07-31T01:14:49.000-07:00,https://github.com/ZhenyingZhu/StudyNotes/commit/2368ffcb5f3dc17981f3a889cb3fa3eb91f59cb2
"Readme-by-chatgpt

I asked chatgpt to write readme.md page",hugo,2023-03-19T15:02:20.000-06:00,https://github.com/hugorila/hangman-with-chatgpt/commit/f68f5c993536517c4901aabf78e30bbd44240029
Ask ChatGPT to write a guidelines document,Kaj Siebert,2023-08-24T09:27:55.000+02:00,https://github.com/SocialFinanceDigitalLabs/liia-tools/commit/d1eb18e4a00df5e0e242197d34cdb57d0330e20d
"Use ChatGPT to write an infrastructure provider (#59)

A fun post on how to use ChatGPT to write an infrastructure provider",Till Toenshoff,2023-03-15T18:55:42.000+01:00,https://github.com/mesosphere/d2iq-engineering-blog/commit/cd88d20b99f4bebb597a1107e4da77e5e0533552
Help CHATGPT to write index text,felipedelosh,2023-08-17T08:08:00.000-05:00,https://github.com/felipedelosh/AFE-PORTFOLIO/commit/48651a90447dedda3829318a7358f18a953371e5
"lift packet parsing

coming up with a structure i can leave chatgpt to write",martin,2024-01-10T22:22:06.000-06:00,https://github.com/0xcaff/extern_traces/commit/bfbd657095e8587b8de7adcf5107ac57e5e32476
BTC Markets didn't have a python client so I got ChatGPT to write one.,bohemian-miser,2024-02-08T01:58:53.000+11:00,https://github.com/bohemian-miser/BTCMarkets/commit/dc9564903912964d1869d810857ecc5d00010577
"Create initial nonlinearmin file

Use chatGPT to write the docstring.",Erik Inghammar,2023-11-29T15:21:24.000+01:00,https://github.com/erikinghammar/fman61-optimization/commit/8dc0ef204d8657d79b6e4ee98b142deda67e36d9
"used ChatGPT to write working form to filter horns by 1, 2, or 3",Errol Vidad,2023-11-30T23:32:47.000Z,https://github.com/Code-Fellows-School-Work/Gallery-of-Horns/commit/1cb91daadf1b752f0058a3a5c8a6979cff62e498
Used ChatGPT to write proper documentation,Daniel Ozoani,2023-06-15T12:26:04.000-04:00,https://github.com/OzunaModelo123/jav-1000-lap3-dice-game/commit/0e0192e8ebd81de8eec58ed34b78b12d116a85bb
"Added super epic reflection stringify-ing of RCP addresses

With a little help from ChatGPT to write me a loop",Craig Anderson,2024-02-23T17:37:39.000+13:00,https://github.com/theonlytechnohead/TouchFaders/commit/4b429b7f705547efe36b546705d4a1f07625e183
asking chatgpt to write synopsis and also find the local name of the movies,jnuo,2023-11-15T00:08:05.000+03:00,https://github.com/jnuo/jnuo-gpt/commit/50343f88d692e6be5097ca3a71e89f66127ade4f
"Add Skia clean skip

Now we don't need to keep that line commented out! Whether this lasts for very long before we remove Skia entirely remains to be seen, but it'll be useful for a sliver of time!

Stage whisper: I used ChatGPT to write this. Bash scares me.

Diffs=
64ff27de26 Add Skia clean skip (#8650)

Co-authored-by: Erik <erik@rive.app>",ErikUggeldahl,2024-11-27T19:29:37.000Z,https://github.com/rive-app/rive-android/commit/679df96290cadea4ddfeea4c7be10d6433a5920d
"1.0 - Readme File

Got ChatGPT to write me a readme file I edited down.",Dan McCahon,2023-12-13T16:54:49.000+06:30,https://github.com/dtoshm/data_project_one/commit/c12846e40edce4e64481dd91b2bbb4b3bfd2d7b4
"Update README.md

I used chatGPT to write this.",Nik,2023-08-04T00:17:52.000+02:00,https://github.com/RootRooster/slovenia__driving_licence_open_spot_finder/commit/5f671a98c106860bb7212e203c378cf087065daa
Update content src/site/notes/Wiki/Technology/AI/Use ChatGPT to Write and Sell Books.md,Ethan Miller,2023-12-21T10:57:19.000-06:00,https://github.com/ethanimproving/Ethan-s-Digital-Garden/commit/91f0a79aec206275d2251605d93f3e764a3a75e0
Use ChatGPT to write tests for utils.js,Sean,2023-06-10T17:39:44.000-07:00,https://github.com/cse110-sp23-group20/fortune-teller/commit/ca20f25881b40e042a688af4768b0da9b4d0d9c4
prompt chatGPT to write cypress tests,Piero Pretto,2023-04-04T22:44:28.000-05:00,https://github.com/pieroapretto/ChatGPT-Code-Mentor/commit/152f328a671446696291aaaff91f033924e52402
"Any non-zero value is considered high

I was analyzing some code I got ChatGPT to write to control the LCD and got this line: HAL_GPIO_WritePin(GPIOB, GPIO_PIN_D4, (command >> 4) & 0x01);

After considering it for a while and asking LLMs more questions, I realized that any byte with any nonzero value it in is considered high. I tested this with 0x10, 00010000 - Very amazing to read datasheets until you discover to fundamentals of firmware programming",Christopher Kalitin,2024-12-03T12:41:12.000-08:00,https://github.com/CKalitin/STM32-F031K6T6/commit/57eaabe9faa6579e55818416674a7ccc68c906df
Using ChatGPT to write AppleScript,Simon Willison,2023-03-08T21:41:07.000-08:00,https://github.com/simonw/til/commit/27bf1239e09c57fb5bd131d02797b95e1416b1ad
Use ChatGPT to write a story,Andrew Keenan Richardson,2023-04-05T11:49:42.000-07:00,https://github.com/qemqemqem/ProgGen/commit/d1b98e78e2a143fb04641f7e2a3ca75796abfdab
Use chatgpt to write test for getColorIndex,Willem Verbuyst,2023-04-15T07:17:30.000+02:00,https://github.com/willemverbuyst/bookworm/commit/c0a55671cf8e2b8d29d7fdf3e9c418f3f325b04e
Use chatgpt to write test for genericSearch,Willem Verbuyst,2023-04-15T07:16:15.000+02:00,https://github.com/willemverbuyst/bookworm/commit/4e1f447bb00cba1b0c8f877dbcfe11539027fca0
Use chatgpt to write test for compare,Willem Verbuyst,2023-04-15T07:13:47.000+02:00,https://github.com/willemverbuyst/bookworm/commit/77e5f5b8d578fedf7ef87991b8f84f2c3840244a
feat: use chatgpt to write dockerfile,kok-s0s,2023-03-13T19:57:09.000+08:00,https://github.com/kok-s0s/astro_blog/commit/f96689f77704250640e1754f3467f358f7a834af
i had some issues with the findById of mongoose i went to chatGPT to write the types cause am terrible on types and now we'll test it,David D,2024-03-15T03:15:04.000-03:00,https://github.com/DavidxDl/wheres-waldo/commit/89b5f55faa5d62e5d6ad197a75ddc735f2a8dee9
docs: use chatgpt to write initial docs,ezzabuzaid,2023-04-14T20:47:24.000+03:00,https://github.com/JanuaryLabs/tiny-mediatr/commit/9fbd019017e769c805dcf80bb7930125fb66c8af
"Restored ability to write to database, it seems the saved FIts variable was causing a problem, because of some null value, and was deleting all of my data. NEVER USE CHATGPT TO WRITE ALL OF YOUR CODE, GO LINE BY LINE",Daniel,2024-04-04T12:53:04.000-07:00,https://github.com/kenquach-man/PartnerApp2/commit/38160abf1c2b0e461b448de25824cc25df16f9a9
Use ChatGPT to write sql queries,Dan Savage,2023-03-20T12:36:55.000-04:00,https://github.com/predictivetechnologysystems/MachineTrader-Community/commit/d897b19ae1b33f501d4c38e32eff71f94187db55
trying to get chatGPT to write this code,Rana X,2023-03-22T15:25:46.000-07:00,https://github.com/rxa254/livespec/commit/3a7645806e3488eb34cb5721298ea8b0defc9654
"Update README.md

Used ChatGPT to write this description of the code I made :)",gocygo,2023-09-07T18:17:49.000-05:00,https://github.com/gocygo/House-Buzzer-System/commit/7c3d846bea74c83f949245ad1a21a396a2d8ce87
Use ChatGPT to write an infrastructure provider,Dimitri Koshkin,2023-03-08T12:40:08.000-08:00,https://github.com/mesosphere/d2iq-engineering-blog/commit/b178b6757b506d75f8ad5e4fc92018da4d97795c
Using ChatGPT to write some tests for function_ref,Mohammad Bahoosh,2023-03-15T02:21:34.000-07:00,https://github.com/the-moisrex/webpp/commit/56a4236d122c936154bceac9db89b2d622a38e9f
I used chatgpt to write the script,AnnyeongAloha,2023-02-11T07:18:06.000Z,https://github.com/AnnyeongAloha/Code-Challenge/commit/ba162c5ada0a59e6d92b2a07cdbab3628b271705
Integrate chatgpt to write a summary for tasks in the board,Basit Bashir,2023-06-20T22:49:54.000+05:30,https://github.com/Basitowaisi/trello-clone/commit/55ec40a972b1e0de93acfcf7bb0a381d99241192
"use benhyot basic impl from https://raw.githubusercontent.com/benhoyt/go-1brc/master/r1.go to ask chatgpt to write some basic test, bench and a main function",Jérôme MOUREY,2024-03-04T10:32:50.000+01:00,https://github.com/Canadadry/1brc-2024/commit/0ed97d40f74ccdd632a897fb9b529037302f1afa
"write-hangman.py

first try asking ChatGPT to write the hangman game",Hugo Lira,2023-03-19T15:09:37.000-06:00,https://github.com/hugorila/hangman-with-chatgpt/commit/7142684ddd8f015e8cccbb1cb498f0436fe78c2e
made chatGPT to write a random generator module using multiplication and modulo,farukyld,2023-07-19T12:45:23.000+03:00,https://github.com/farukyld/sort-circuit/commit/d60e6bac0b1f508a0ce2964433ff5c43d4445ab0
Play with ChatGPT to write some tests for WifiDetailsEntity,Adrian Tache,2023-04-15T10:12:59.000+02:00,https://github.com/adriantache/GReat-Image-Downloader/commit/1bad8899cc25e5dea0e34ef99522a86e82c46eab
How to use ChatGPT to Write Good Code Faster post,Eric Volpert,2023-04-19T21:08:32.000-07:00,https://github.com/ericvolp12/jazco-dev/commit/ac52d1a032292ee868f1c5f643f181ce8d9a2731
"Create README.md

it is morning and I ask chatGPT to write it for me",Sergei Chicherin,2023-08-26T07:32:17.000+04:00,https://github.com/chroneus/textual_avatar/commit/5e973959c22366e15538a7fcb5a0d2c60375bbe3
"Write rules of the game in README.md

Used ChatGPT to write the rules of Make 24",Tenzan Araki,2023-06-15T21:43:45.000+02:00,https://github.com/tenzan-araki/Make24-Solver/commit/e8ed941ab22b2b107518d95adb6e1f6d168faacd
Use CHATGPT to write to the SN76489 via I2C,Michiel Erasmus,2023-02-28T16:38:04.000+01:00,https://github.com/pappavis/EasyLab-retro-synth-SN76489/commit/8bb96a23ed018c1849989a0ea1ed8a7e4d8fd824
"May 3 commit, using chatGPT to write a better version",Qirui,2023-05-03T10:11:38.000-04:00,https://github.com/jwy6669/with-QiRui/commit/a33fb272c2c46780bade87106fc178bdd6298ab1
"May 3 commit, using chatGPT to write a better version",Qirui,2023-05-03T10:05:57.000-04:00,https://github.com/jwy6669/with-QiRui/commit/6c359109157ceec6b5e9254e3e28df5d022e97f3
using chatGPT to write website,larry,2022-12-06T14:32:26.000+08:00,https://github.com/hg-gong/portfolio/commit/6df9e32de41e788047996635b3446a0ecb429a4c
Using ChatGPT to write some tests for function_ref,Mohammad Bahoosh,2023-03-15T02:21:34.000-07:00,https://github.com/the-moisrex/webpp/commit/911bad597c83410bb6b5aee7a27f8c1dba3a81a8
create post: I've asked ChatGPT to write a honeypot,Kamil Gierach-Pacanek,2023-05-22T09:00:41.000+02:00,https://github.com/CyberEthicalMe/blog-articles/commit/1025d581fe0c09cab15ecd57fe0b668fc4072682
"Update chat.ts

Using ChatGPT to write a bot for it lol",Jack Caulfield,2023-05-31T08:51:07.000-05:00,https://github.com/anultravioletaurora/OpenAI-Discord-Bridge/commit/5ea16ae1a65c3145ced860751e6fefa0b24d9d2c
Lots of changes. Using ChatGPT to write some,Jon,2022-12-30T12:19:51.000-05:00,https://github.com/Jcros214/QuizBox/commit/b20f51e41dbbc55d78d6c97eded516c946ae5dc2
"Table extraction problem attempted fix

This is my attempt at addressing the table problem. I had some success but it is not perfect. I tried it only on ING's report.

It works by:
1) First going through all the pages of the report
2) Converts the page into an image stored in memory
3) Uses a table extractor to identify the position of tables in the page
4) If it finds one (or more) with high confidence, it gets the position of the table in the picture
5) The picture is then cropped to keep only the table
6) The picture moves from memory to a stored folder

-------- The above takes approximately 1s/page of the report --------

7) We then give the pictures to a Multimodal LLM (I used llama scout through Groq. It needs an API key but you can get one for free. Mine was free as well. Watch out for the limits though)
8) I asked ChatGPT to write a system prompt for the LLM  so that it turns the picture into CSV format
9) The CSV format is then turned into a DataFrame

Complex tables are not dealt with very well but for the majority of the tables, it produces good results. Maybe the system prompt needs a bit of tweaking but I think it is a good start.",Thalis Milisios,2025-05-02T21:32:55.000+02:00,https://github.com/kambatzis/BAN_Bachelors_Thesis_Team_11/commit/6777c192be428d81fd7c97cde544cc8c55e0b654
"Got chart.js to work
Got trasnistions kinda done
got chatgpt to write some basica animations for what letter grade given
next to do:
I cant think",Gavin Fletcher,2023-12-24T23:26:44.000-05:00,https://github.com/gfletcher0311/VolleyBallProject/commit/56adc3835f46e9401ceb604440b421a9ba644d94
