message,author,date,url
"Somehow fixed Tailwind. Switch configuration files to .cjs instead of .js. Uses CommonsJS and is more compatible with enviroments (stability). Also instead of using the latest version for each dependency, I used ChatGPT to create stable connections to make it work and load the UI. Took a bit of research. Also Changed the title of index.html to FoodShare instead of the template Vite + react + TS",Sriram Maganti,2025-03-29T18:57:01.000-04:00,https://github.com/soccermaganti/CS426-Team2/commit/370c826239aecfe05e9336068ecf00d4404cb032
learning step by step from chatgpt to create ViewStudent.js but still failed to fetch the data from specific id,MFadjarshah,2024-08-24T01:46:16.000+08:00,https://github.com/MFadjarshah/CRUD/commit/c0be98d86ee0f967b8ebbbd923eaca7b0fe9112c
Used Chatgpt to create a hexagon shape and border with css to place my image in,JSilvis,2024-07-29T17:54:44.000-04:00,https://github.com/JSilvis73/SilvisProfile/commit/7abe87316321b44a32932522be31a45b9271fbc5
Use ChatGPT to create some insights about the players we want.,rodmart21,2024-05-20T16:41:21.000+02:00,https://github.com/rodmart21/Sports_analytics/commit/98c498c3b215e97eb080584d17cce13ba8b5e8bd
Used ChatGPT To Create An Initial Story,Gay,2024-03-18T13:21:40.000-04:00,https://github.com/ArenCG2007/ChooseYourOwnAdventure/commit/a23ffa23993b0e3b4591e940f76b30d41d4fab20
"Test 0.0.2

asked chatGPT to create a basis of html, js, d3, and css",Mokrzesik,2024-07-11T14:36:29.000-05:00,https://github.com/Mokrzesik/Mokrzesik.github.io/commit/81297207b1760372174c738543481b58db7acc45
Use chatGPT to create summary of todos,sarah-hbb,2024-03-18T10:50:55.000+01:00,https://github.com/sarah-hbb/trellow/commit/f4800b7e5db1e1ed54df8f2738748c4c56193c14
I used a chatGPT to create a basic calculator,JacksonLaki,2024-04-23T07:34:12.000-07:00,https://github.com/JacksonLaki/BasicCalculatorApp-ChatGPT-/commit/9c2e1e688e6efb8c01ba9a5e476599f50c6f30ec
I used a chatGPT to create a basic calculator,JacksonLaki,2024-04-23T07:24:31.000-07:00,https://github.com/JacksonLaki/BasicCalculatorApp-ChatGPT-/commit/927a31abdd19ebd577467e930ea214242860fe14
Delete ChatGPT/Use ChatGPT to create customer support website,Maryam-Zubair,2023-09-22T17:17:09.000-07:00,https://github.com/Maryam-Zubair/MachineLearning_Assignment/commit/e9f9f99a6739e1976a2043ad7df3191ece0a4f18
"Merge pull request #1 from ntluong95/GemCausal

Add another model using chatGPT to create prompt and relevant papers",Luong Nguyen Thanh,2024-07-16T11:39:05.000+02:00,https://github.com/Amareteklay/INFLUX/commit/7ddc05ee1fca70346dbd971209c140a92aea1b3a
"Update night.css

I used ChatGPT to create a mobile friendly version of the stylesheet. We'll have to test on deploy.",Jack Spencer Walton,2024-08-02T20:12:08.000-05:00,https://github.com/jack-walton/jack-walton.github.io/commit/b5d62504f87c6c65abc6dacfda807d15307fd33e
Prompted ChatGPT to create CSS code for columns and edited it to create framework for Planner (main) page,ShammuMeyyappan,2024-04-18T21:16:16.000-07:00,https://github.com/info340c-sp24/project-group-1/commit/2f3f8b85a13366589d2ad75039e557d5de182845
Prompted ChatGPT to create CSS code for columns and edited it to create framework for Planner (main) page,ShammuMeyyappan,2024-04-18T21:16:16.000-07:00,https://github.com/Asad-Jaffery/iPlanner/commit/2f3f8b85a13366589d2ad75039e557d5de182845
